Price,Year,Mileage,City,State,Vin,Make,Model
13977,2015,26713,El Cajon, CA,19XFB2F53FE293704,Honda,Civic
12750,2014,32612,Dublin, OH,19XFB2F51EE061763,Honda,Civic
11999,2014,19574,Fullerton, CA,19XFB2F58EE240320,Honda,Civic
12700,2013,24770,Dublin, OH,19XFB2F53DE072679,Honda,Civic
12461,2013,30653,Tucson, AZ,19XFB2F54DE263804,Honda,Civic
11999,2015,48108,Columbia, SC,2HGFB2F50FH548976,Honda,Civic
12590,2015,35138,Norwood, MA,19XFB2F54FE255933,Honda,Civic
14698,2015,2278,Bow, NH,19XFB2F52FE092070,Honda,Civic
13638,2014,21737,Fredericksburg, VA,19XFB2F52EE261759,Honda,Civic
13771,2014,21619,St. Augustine, FL,2HGFB2F58EH514542,Honda,Civic
13490,2015,10435,Chicago, IL,19XFB2F59FE026499,Honda,Civic
12500,2014,36121,Dublin, OH,19XFB2F54EE077410,Honda,Civic
13900,2015,11686,St. Augustine, FL,19XFB2F56FE088555,Honda,Civic
12300,2013,26063,Branford, CT,19XFB2F57DE247922,Honda,Civic
12790,2015,19055,Federal Way, WA,19XFB2F59FE236391,Honda,Civic
14900,2014,10408,Greeley, CO,19XFB2F55EE058882,Honda,Civic
12792,2015,34940,Tewksbury, MA,19XFB2F56FE244707,Honda,Civic
12488,2015,39759,Fort Lauderdale, FL,19XFB2F77FE049507,Honda,Civic
5450,2008,155300,Brea, CA,JHMFA36298S020439,Honda,Civic
6371,2010,53517,N Lauderdale, FL,2HGFA1F58AH325655,Honda,Civic
12381,2014,38710,St. Augustine, FL,19XFB2F54EE015165,Honda,Civic
12285,2014,32158,Hopkins, MN,19XFB2F53EE083232,Honda,Civic
14990,2015,2573,Taylorville, IL,19XFB2F51FE072733,Honda,Civic
13875,2014,9446,Stuart, FL,19XFB2F51EE070138,Honda,Civic
13456,2015,35567,Madison, WI,19XFB2F57FE253934,Honda,Civic
11900,2014,21432,Philadelphia, PA,19XFB2F85EE211965,Honda,Civic
10986,2014,32470,Windsor Locks, CT,2HGFB2F51EH534521,Honda,Civic
11789,2014,43435,Oklahoma City, OK,19XFB2F5XEE042810,Honda,Civic
13003,2015,41115,Madison, WI,19XFB2F52FE253145,Honda,Civic
13089,2014,31487,Madison, WI,2HGFB2F57EH539383,Honda,Civic
11999,2014,20324,West Palm Beach, FL,19XFB2F82EE258919,Honda,Civic
12495,2014,29801,Hopkins, MN,19XFB2F59EE067133,Honda,Civic
5395,2011,74098,Doral, FL,2HGFA1F38BH548553,Honda,Civic
12995,2015,16983,Westampton, NJ,19XFB2F51FE294950,Honda,Civic
11900,2014,21581,Corona, CA,19XFB2F57EE254693,Honda,Civic
14500,2015,1594,Lawrenceville, NJ,19XFB2F7XFE212330,Honda,Civic
11435,2014,37035,Brooklyn, NY,19XFB2F51EE236156,Honda,Civic
13650,2014,29388,Westminster, MD,2HGFB2F55EH537390,Honda,Civic
13452,2014,13218,BROCKTON, MA,2HGFB2F56EH559348,Honda,Civic
10994,2014,32619,Seffner, FL,2HGFB2F51EH532705,Honda,Civic
13700,2014,18351,Branford, CT,2HGFB2F58EH531468,Honda,Civic
11995,2014,36007,Hopkins, MN,19XFB2F50EE216724,Honda,Civic
9494,2012,33496,Hollywood, FL,2HGFB2F59CH574150,Honda,Civic
11995,2014,29463,Hackettstown, NJ,2HGFB2F53EH544810,Honda,Civic
12993,2015,17231,Bedford, OH,19XFB2F56FE223680,Honda,Civic
12900,2014,37281,Amarillo, TX,19XFB2F54EE063586,Honda,Civic
9996,2013,36178,Brooklyn, NY,2HGFB2F51DH562883,Honda,Civic
12390,2014,29943,Norwood, MA,2HGFB2F58EH536525,Honda,Civic
13499,2015,11242,Garland, TX,19XFB2F59FE072320,Honda,Civic
15775,2015,7703,Cumming, GA,19XFB2F57FE073174,Honda,Civic
15349,2015,10657,Fredericksburg, VA,19XFB2F56FE052803,Honda,Civic
12995,2015,17379,Woodside, NY,19XFB2F72FE225038,Honda,Civic
13995,2015,27536,Brooklyn Center, MN,19XFB2F51FE043183,Honda,Civic
12099,2015,28245,Placentia, CA,2HGFB2E55FH505252,Honda,Civic
11999,2015,41989,Whittier, CA,2HGFB2E57FH534154,Honda,Civic
9995,2012,27789,Knoxville, TN,19XFB5F51CE003991,Honda,Civic
12612,2014,23306,Riverhead, NY,2HGFB2F54EH543049,Honda,Civic
12991,2014,17524,Eatontown, NJ,2HGFB2F55EH549510,Honda,Civic
13999,2014,20933,Inver Grove Heights, MN,19XFB2F55EE035294,Honda,Civic
13000,2014,28614,Saco, ME,2HGFB2F51EH559063,Honda,Civic
13991,2015,21351,Union City, GA,19XFB2E56FE050194,Honda,Civic
8800,2013,54445,Pompano Beach, FL,19XFB2F56DE036260,Honda,Civic
11450,2014,27591,Dumfries, VA,2HGFB2F52EH541400,Honda,Civic
11995,2014,29925,Hackettstown, NJ,2HGFB2F53EH507207,Honda,Civic
11999,2014,21041,Stanton, CA,19XFB2F52EE252253,Honda,Civic
14498,2015,21730,Brooklyn Center, MN,19XFB2F53FE050538,Honda,Civic
12126,2014,28671,Chicago, IL,19XFB2F53EE047220,Honda,Civic
10986,2014,33339,Windsor Locks, CT,19XFB2F55EE259777,Honda,Civic
13997,2014,20024,Harrisonburg, VA,2HGFB2F54EH524601,Honda,Civic
11950,2014,43960,Dublin, OH,19XFB2F59EE266974,Honda,Civic
13090,2015,32892,Beavercreek, OH,19XFB2E52FE005799,Honda,Civic
17634,2016,7,Pueblo, CO,19XFC2F50GE086184,Honda,Civic
17634,2016,59,Pueblo, CO,19XFC2F53GE081299,Honda,Civic
12881,2014,20268,Fort Lauderdale, FL,19XFB2F53EE004013,Honda,Civic
14036,2014,12931,Germantown, MD,2HGFB2F57EH512877,Honda,Civic
12918,2014,15674,Alachua, FL,19XFB2F56EE201970,Honda,Civic
14000,2014,15538,Branford, CT,2HGFB2F58EH535066,Honda,Civic
13995,2015,5946,Long Island City, NY,2HGFB2F8XFH556996,Honda,Civic
5952,2005,36559,Palm Harbor, FL,2HGES16555H518487,Honda,Civic
11500,2013,38848,Cranston, RI,2HGFB2F56DH581932,Honda,Civic
13500,2014,14363,Pittsburgh, PA,2HGFB2F53EH540174,Honda,Civic
14500,2015,13569,Pompton Plains, NJ,19XFB2F5XFE016936,Honda,Civic
12995,2015,37096,Naperville, IL,19XFB2F52FE052779,Honda,Civic
12900,2015,19287,Pompano Beach, FL,19XFB2F58FE255983,Honda,Civic
14250,2014,12948,Torrington, CT,19XFB2F50EE230932,Honda,Civic
12680,2015,33562,Lumberton, NC,19XFB2F55FE097537,Honda,Civic
13926,2014,7437,Chicago, IL,19XFB2F55EE007169,Honda,Civic
12499,2015,24184,Stanton, CA,19XFB2F53FE240016,Honda,Civic
13713,2015,33573,O'Fallon, IL,19XFB2F51FE063854,Honda,Civic
14550,2015,21690,Dublin, OH,19XFB2F52FE033357,Honda,Civic
11595,2015,35126,Bethlehem, PA,2HGFB2F51FH507739,Honda,Civic
13992,2015,26446,New Smyrna Beach, FL,19XFB2F50FE086090,Honda,Civic
11690,2014,25468,Ft. Lauderdale, FL,19XFB2F54EE049963,Honda,Civic
12498,2014,31267,Silver Spring, MD,2HGFB2F50EH525731,Honda,Civic
14000,2014,17928,Lexington, SC,19XFB2F51EE009503,Honda,Civic
9900,2014,55038,St Louis, MO,19XFB2F58EE022748,Honda,Civic
15350,2015,8238,Jefferson City, MO,19XFB2F59FE120589,Honda,Civic
13995,2013,7578,Highland Park, IL,19XFB2F56DE064544,Honda,Civic
13793,2015,8936,Bedford, OH,19XFB2F59FE092020,Honda,Civic
13561,2015,20984,Union, NJ,19XFB2F59FE271884,Honda,Civic
14900,2015,18966,Baltimore, MD,19XFB2F57FE232095,Honda,Civic
11366,2014,42919,Union City, GA,2HGFB2F57EH503659,Honda,Civic
17500,2017,3189,Fayetteville, NC,2HGFC2F56HH506781,Honda,Civic
12744,2014,28048,Loma Linda, CA,19XFB2F59EE260401,Honda,Civic
14447,2014,14288,Fredericksburg, VA,19XFB2F51EE083360,Honda,Civic
11499,2014,28116,Santa Ana, CA,19XFB2F59EE246336,Honda,Civic
11999,2014,35636,St. Augustine, FL,19XFB2F50EE049944,Honda,Civic
14992,2015,16550,El Cajon, CA,2HGFB2F56FH544172,Honda,Civic
13678,2014,11766,Milford, CT,19XFB2F51EE220748,Honda,Civic
10985,2014,35019,West Babylon, NY,19XFB2F5XEE271827,Honda,Civic
13985,2014,27741,Wichita, KS,19XFB2F52EE014841,Honda,Civic
12500,2014,38358,Dublin, OH,19XFB2F58EE027450,Honda,Civic
12746,2014,37551,Madison, WI,19XFB2F57EE060178,Honda,Civic
11986,2015,31009,Windsor Locks, CT,19XFB2F55FE217014,Honda,Civic
11499,2014,28286,Fullerton, CA,19XFB2F5XEE202958,Honda,Civic
14278,2014,10226,West Caldwell, NJ,2HGFB2F55EH546798,Honda,Civic
12231,2014,29297,Riverhead, NY,19XFB2F58EE215742,Honda,Civic
14500,2015,22973,Dublin, OH,19XFB2F52FE241884,Honda,Civic
11434,2014,38971,Portsmouth, OH,19XFB2F52EE008862,Honda,Civic
13199,2015,16519,Lindon, UT,19XFB2F93FE279952,Honda,Civic
13550,2014,19874,Indian Trail, NC,2HGFB2F5XEH528510,Honda,Civic
12488,2014,33358,Swansea, MA,19XFB2F54EE231663,Honda,Civic
16563,2015,5542,Pueblo, CO,19XFB2F82FE025964,Honda,Civic
15500,2015,16877,Centennial, CO,2HGFB2F59FH542609,Honda,Civic
14120,2015,20094,White Plains, NY,19XFB2F53FE259018,Honda,Civic
15350,2015,12312,Fayetteville, NC,2HGFB2F57FH559232,Honda,Civic
12725,2014,27711,Norwood, MA,2HGFB2F52EH532812,Honda,Civic
13490,2014,20688,Indian Trail, NC,2HGFB2F52EH539677,Honda,Civic
11995,2014,31514,Hackettstown, NJ,19XFB2F52EE220256,Honda,Civic
13311,2015,39755,Madison, WI,19XFB2F58FE073216,Honda,Civic
4995,2012,89794,Houston, TX,2HGFB2F55CH333153,Honda,Civic
14800,2015,19720,Dublin, OH,19XFB2F5XFE706041,Honda,Civic
11980,2014,43785,Duluth, GA,2HGFB2F57EH514693,Honda,Civic
13031,2015,18847,Bronx, NY,19XFB2F54FE203945,Honda,Civic
15999,2017,320,San Diego, CA,2HGFC2F78HH516990,Honda,Civic
3991,2009,76130,Hollywood, FL,19XFA16539E030209,Honda,Civic
12435,2014,35949,Willoughby Hills, OH,2HGFB2F59EH537554,Honda,Civic
14563,2014,21303,Pueblo, CO,2HGFB2F57EH550416,Honda,Civic
14450,2014,22674,Wichita, KS,19XFB2F57EE055854,Honda,Civic
12495,2014,31114,Cherry Hill, NJ,19XFB2F59EE068525,Honda,Civic
11990,2014,31708,Hackettstown, NJ,19XFB2F55EE206352,Honda,Civic
13295,2014,22107,Loma Linda, CA,19XFB2F54EE266056,Honda,Civic
9495,2012,35731,Watertown, CT,2HGFB2F56CH603541,Honda,Civic
12386,2014,33574,Silver Spring, MD,19XFB2F55EE223944,Honda,Civic
13997,2014,20959,Brooklyn Center, MN,2HGFB2F80EH559484,Honda,Civic
13751,2015,27076,Ft. Myers, FL,19XFB2F55FE039539,Honda,Civic
14285,2014,7088,Delray Beach, FL,19XFB2F56EE066411,Honda,Civic
11994,2015,31573,Seffner, FL,19XFB2F57FE246370,Honda,Civic
7495,2010,42755,South Amboy, NJ,2HGFA1F50AH550457,Honda,Civic
11826,2014,34077,Chicago, IL,19XFB2F55EE040110,Honda,Civic
11999,2015,31526,West Palm Beach, FL,19XFB2F51FE254481,Honda,Civic
15280,2015,16281,Columbia, MO,19XFB2F52FE055715,Honda,Civic
12295,2015,36839,Hackettstown, NJ,19XFB2F51FE064969,Honda,Civic
13995,2015,23833,Duluth, GA,19XFB2F55FE115230,Honda,Civic
11995,2014,38432,Hopkins, MN,19XFB2F51EE000753,Honda,Civic
15994,2016,1884,Minneapolis, MN,2HGFC2F52GH576342,Honda,Civic
11995,2014,31913,Hackettstown, NJ,2HGFB2F59EH514923,Honda,Civic
11750,2014,48209,Dublin, OH,2HGFB2F5XEH500643,Honda,Civic
12335,2014,34409,Hopkins, MN,2HGFB2F58EH553471,Honda,Civic
17899,2017,1897,Inver Grove Heights, MN,19XFC2F5XHE007105,Honda,Civic
13459,2014,15337,Belle Vernon, PA,19XFB2F50EE081065,Honda,Civic
13931,2014,16445,Norman, OK,19XFB2F56EE044716,Honda,Civic
14998,2015,7616,Lompoc, CA,2HGFB2E50FH534545,Honda,Civic
12430,2014,17976,Buford, GA,19XFB2F57EE077725,Honda,Civic
15286,2015,5033,Limerick, PA,19XFB2F51FE708227,Honda,Civic
13000,2013,13382,Kenner, LA,19XFB2F56DE237527,Honda,Civic
13990,2015,9819,Millington, TN,19XFB2E54FE060576,Honda,Civic
13472,2014,28789,Baltimore, MD,2HGFB2F51EH536527,Honda,Civic
12499,2014,17194,West Covina, CA,19XFB2F54EE062437,Honda,Civic
10988,2013,41472,Hanover, MA,2HGFB2F56DH577153,Honda,Civic
12986,2014,11349,Windsor Locks, CT,19XFB2F59EE231660,Honda,Civic
12879,2014,23952,Fairfax, VA,19XFB2F59EE246594,Honda,Civic
12588,2015,24775,Union City, GA,19XFB2F59FE072267,Honda,Civic
12500,2015,35392,Gonzales, LA,19XFB2F50FE063182,Honda,Civic
13699,2015,11434,Windsor, CO,19XFB2F85FE024503,Honda,Civic
15995,2017,988,Chantilly, VA,19XFC2F52HE217679,Honda,Civic
12389,2015,37042,Lebanon, NH,2HGFB2F55FH531008,Honda,Civic
12999,2014,11281,East Haven, CT,19XFB2F58EE218690,Honda,Civic
8191,2009,45141,Fairfax, VA,2HGFA16339H342471,Honda,Civic
11994,2015,31601,Greenfield, WI,19XFB2E55FE052390,Honda,Civic
10995,2014,35439,Marietta, GA,19XFB2F56EE055036,Honda,Civic
12835,2015,37319,Hopkins, MN,19XFB2F51FE092061,Honda,Civic
12600,2014,34490,West Allis, WI,19XFB2F56EE057899,Honda,Civic
14450,2014,23349,Wichita, KS,19XFB2F55EE051978,Honda,Civic
10945,2014,36097,Bethlehem, PA,19XFB2F54EE247989,Honda,Civic
13700,2014,21260,Branford, CT,19XFB2F56EE256922,Honda,Civic
11993,2014,45684,Brooklyn Center, MN,2HGFB2F53EH538425,Honda,Civic
12626,2015,33560,Chicago, IL,19XFB2F5XFE014278,Honda,Civic
15422,2014,6772,Scotia, NY,2HGFB2F55EH558367,Honda,Civic
13699,2015,21392,Riverhead, NY,19XFB2F58FE275568,Honda,Civic
13988,2014,28958,Post Falls, ID,19XFB2F57EE236713,Honda,Civic
12699,2015,23638,Placentia, CA,19XFB2F57FE045407,Honda,Civic
10900,2013,28130,Wallingford, CT,19XFB2F57DE075309,Honda,Civic
12793,2015,22537,Bedford, OH,19XFB2F54FE241482,Honda,Civic
11999,2015,32137,Chicago, IL,19XFB2F50FE082847,Honda,Civic
12500,2014,30521,Lexington, KY,19XFB2F52EE076451,Honda,Civic
12941,2015,34974,Westford, MA,19XFB2F50FE072349,Honda,Civic
15723,2016,1344,Calumet City, IL,19XFC2F55GE012131,Honda,Civic
12999,2015,20204,Stanton, CA,2HGFB2F74FH557536,Honda,Civic
11199,2014,33336,West Park, FL,19XFB2F58EE263516,Honda,Civic
13900,2015,24636,Thousand Oaks, CA,19XFB2F57FE283967,Honda,Civic
14990,2017,13492,San Diego, CA,2HGFC2F56HH517084,Honda,Civic
11871,2014,35100,Ardmore, OK,2HGFB2F5XEH558638,Honda,Civic
11997,2015,48230,Tewksbury, MA,19XFB2F58FE268068,Honda,Civic
12883,2014,24438,Fairfax, VA,2HGFB2F58EH507803,Honda,Civic
12000,2014,23832,Union City, GA,19XFB2F52EE086428,Honda,Civic
10950,2013,27904,Duluth, GA,19XFB2F59DE284261,Honda,Civic
12999,2015,33934,St. Augustine, FL,19XFB2F5XFE121346,Honda,Civic
14090,2015,17161,Chicopee, MA,19XFB2F52FE277798,Honda,Civic
13999,2014,15343,Cambridge, MA,2HGFB2F55EH559034,Honda,Civic
12499,2015,36339,Milwaukee, WI,19XFB2F55FE254256,Honda,Civic
14199,2014,15956,Torrington, CT,19XFB2F55EE246088,Honda,Civic
11500,2015,38592,Corona, CA,19XFB2F55FE207096,Honda,Civic
11850,2014,47979,Dublin, OH,2HGFB2F52EH525651,Honda,Civic
17483,2017,3913,Lexington, SC,2HGFC2F51HH502878,Honda,Civic
11993,2014,24086,Bedford, OH,19XFB2F51EE252454,Honda,Civic
12638,2015,34746,Norwich, CT,19XFB2F5XFE219986,Honda,Civic
11299,2014,32462,Montebello, CA,2HGFB2F58EH502536,Honda,Civic
17500,2017,3755,Lexington, SC,2HGFC2F50HH506663,Honda,Civic
13200,2014,27908,Branford, CT,2HGFB2F51EH549973,Honda,Civic
14621,2015,3580,Auburn, MA,19XFB2F59FE231658,Honda,Civic
9500,2014,54177,Waldorf, MD,19XFB2F50EE039012,Honda,Civic
16570,2017,1431,Sanford, FL,19XFC2F50HE048312,Honda,Civic
14495,2016,11238,Chantilly, VA,2HGFC2F53GH554804,Honda,Civic
17899,2017,2994,Inver Grove Heights, MN,19XFC2F5XHE004799,Honda,Civic
14480,2015,11615,Indianapolis, IN,19XFB2F54FE119916,Honda,Civic
15900,2015,15252,Meridian, MS,19XFB2F54FE121438,Honda,Civic
13695,2014,19519,Union City, GA,19XFB2F50EE074438,Honda,Civic
12250,2014,29740,Eatontown, NJ,2HGFB2F5XEH529799,Honda,Civic
12390,2014,19485,Milford, MA,19XFB2F51EE255239,Honda,Civic
13533,2014,21900,Indian Trail, NC,19XFB2F5XEE219937,Honda,Civic
14298,2014,25996,Saint Charles, IL,19XFB2F59EE035833,Honda,Civic
17899,2017,3074,Inver Grove Heights, MN,19XFC2F50HE011373,Honda,Civic
15499,2015,20196,Colorado Springs, CO,2HGFB2F54FH547118,Honda,Civic
15850,2015,7395,Santa Rosa, CA,19XFB2F56FE292157,Honda,Civic
12757,2014,30610,West Caldwell, NJ,19XFB2F51EE218529,Honda,Civic
12945,2015,37020,Hopkins, MN,19XFB2F59FE057512,Honda,Civic
14500,2015,25066,Dublin, OH,19XFB2F77FE027720,Honda,Civic
12900,2014,22149,Eatontown, NJ,2HGFB2F51EH546779,Honda,Civic
14250,2015,28117,Dublin, OH,19XFB2F52FE007440,Honda,Civic
14557,2015,10638,Clearwater, FL,19XFB2E57FE021741,Honda,Civic
10888,2014,44376,Alhambra, CA,19XFB2F53EE216068,Honda,Civic
13495,2015,23910,Hackettstown, NJ,19XFB2F56FE215482,Honda,Civic
12665,2014,31891,Hopkins, MN,19XFB2F57EE064344,Honda,Civic
12526,2014,27202,Chicago, IL,19XFB2F50EE041214,Honda,Civic
12395,2014,35155,Hopkins, MN,19XFB2F53EE052997,Honda,Civic
12499,2014,18467,Montclair, CA,2HGFB2F52EH510938,Honda,Civic
12500,2014,32438,Norwood, MA,2HGFB2F57EH541702,Honda,Civic
16926,2017,36,Chicago, IL,2HGFC2F59HH513188,Honda,Civic
11566,2014,34863,Bensenville, IL,19XFB2F59EE245137,Honda,Civic
11690,2014,28238,Ft. Lauderdale, FL,19XFB2F51EE062475,Honda,Civic
12777,2014,34897,Las Vegas, NV,19XFB2F52EE007209,Honda,Civic
12995,2015,30967,Hawthorne, NJ,19XFB2F53FE218159,Honda,Civic
13306,2014,23773,Loma Linda, CA,19XFB2F56EE269959,Honda,Civic
14162,2014,10233,Delray Beach, FL,19XFB2F54EE004523,Honda,Civic
8395,2014,67984,Doral, FL,19XFB2F57EE045311,Honda,Civic
13499,2015,23533,Macon, GA,19XFB2F59FE115215,Honda,Civic
11199,2014,34237,West Park, FL,2HGFB2F58EH546777,Honda,Civic
12495,2014,34097,Hopkins, MN,19XFB2F53EE052627,Honda,Civic
7495,2011,53088,El Paso, TX,2HGFA1F58BH545637,Honda,Civic
11499,2014,30681,Montclair, CA,2HGFB2F56EH554859,Honda,Civic
14000,2015,31400,Dublin, OH,19XFB2F59FE234818,Honda,Civic
10999,2014,36750,East Haven, CT,2HGFB2F53EH536531,Honda,Civic
11793,2014,27193,Bedford, OH,2HGFB2F55EH557865,Honda,Civic
12279,2015,37386,Old Bridge, NJ,19XFB2F53FE056159,Honda,Civic
10999,2015,45375,West Palm Beach, FL,2HGFB2F52FH501531,Honda,Civic
11995,2014,24805,Union City, GA,19XFB2F54EE046285,Honda,Civic
12499,2015,27337,West Covina, CA,19XFB2F7XFE264489,Honda,Civic
12999,2014,25484,Arlington, VA,19XFB2F52EE075266,Honda,Civic
14887,2015,14454,Tewksbury, MA,19XFB2F56FE266190,Honda,Civic
13500,2015,25145,Port Charlotte, FL,19XFB2F51FE043698,Honda,Civic
12997,2014,27794,Loma Linda, CA,2HGFB2F52EH554728,Honda,Civic
11999,2014,24850,Corona, CA,19XFB2F5XEE274856,Honda,Civic
15400,2015,5445,Corona, CA,19XFB2F55FE204876,Honda,Civic
12250,2015,30486,Union City, GA,19XFB2F56FE056043,Honda,Civic
10995,2014,37000,SPRING VALLEY, CA,19XFB2E5XEE081799,Honda,Civic
12000,2015,35968,Pompano Beach, FL,19XFB2F59FE000128,Honda,Civic
9395,2012,39092,Doral, FL,19XFB2F5XCE109936,Honda,Civic
15499,2015,13520,Warrenton, VA,19XFB2F58FE269298,Honda,Civic
12685,2014,32139,Hopkins, MN,19XFB2F50EE010903,Honda,Civic
13500,2014,35688,Westminster, MD,19XFB2F59EE200943,Honda,Civic
10995,2014,37114,Gladstone, MO,19XFB2F52EE062050,Honda,Civic
11995,2013,32095,Worthington, OH,2HGFB2F50DH536193,Honda,Civic
14777,2015,14407,Manchester, NH,19XFB2F55FE246805,Honda,Civic
13495,2015,15691,Miami Gardens, FL,19XFB2F79FE088227,Honda,Civic
8993,2011,53893,Monroeville, PA,2HGFA1F3XBH535691,Honda,Civic
12093,2014,31575,Baltimore, MD,19XFB2F55EE256507,Honda,Civic
11543,2014,36083,Alachua, FL,19XFB2F54EE220453,Honda,Civic
9999,2013,40705,West Palm Beach, FL,19XFB2F52DE067229,Honda,Civic
9886,2012,60329,Chantilly, VA,2HGFB2F5XCH311908,Honda,Civic
8788,2013,52755,Miami, FL,19XFB2F57DE095334,Honda,Civic
13280,2014,19638,Ardmore, OK,2HGFB2F5XEH521864,Honda,Civic
13546,2014,29953,Baltimore, MD,2HGFB2F58EH506022,Honda,Civic
11999,2015,33885,Phoenix, AZ,19XFB2F56FE242973,Honda,Civic
12679,2014,29864,New Castle, DE,2HGFB2F55EH555887,Honda,Civic
12495,2014,30778,Orlando, FL,19XFB2F59EE026811,Honda,Civic
12986,2014,13425,Windsor Locks, CT,19XFB2F54EE255980,Honda,Civic
9975,2012,54968,Pensacola, Fl,19XFB2F59CE078520,Honda,Civic
11499,2014,31360,Santa Ana, CA,19XFB2F51EE064002,Honda,Civic
12999,2014,13330,East Haven, CT,19XFB2F55EE219215,Honda,Civic
12950,2014,26698,New Castle, DE,19XFB2F52EE233007,Honda,Civic
9977,2013,41160,Hollywood, FL,19XFB2F56DE032886,Honda,Civic
11452,2014,41828,Covington, TN,19XFB2F58EE006985,Honda,Civic
14803,2015,13096,Limerick, PA,19XFB2F58FE270614,Honda,Civic
13500,2013,17077,Branford, CT,19XFB2F5XDE264410,Honda,Civic
5962,2006,151183,Crossville, TN,JHMFA36256S015686,Honda,Civic
14171,2015,23248,Annapolis, MD,19XFB2F55FE201976,Honda,Civic
13950,2015,26211,Burns Harbor, IN,2HGFB2F54FH501868,Honda,Civic
12994,2015,31919,Wait Park, MN,2HGFB2F58FH505700,Honda,Civic
10985,2012,39342,Oswego, NY,19XFB2F54CE377722,Honda,Civic
12698,2014,24293,Milwaukee, WI,2HGFB2F56EH538158,Honda,Civic
14828,2015,15416,Woodside, NY,19XFB2F76FE224197,Honda,Civic
13379,2014,25107,Indian Trail, NC,19XFB2F52EE063389,Honda,Civic
14485,2015,33699,Wichita, KS,19XFB2F57FE052518,Honda,Civic
13998,2015,32300,Brooklyn Center, MN,2HGFB2F51FH520717,Honda,Civic
13987,2014,23357,Fredericksburg, VA,2HGFB2F55EH542735,Honda,Civic
9599,2013,45965,Hialeah, FL,19XFB2F54DE025614,Honda,Civic
13621,2015,39055,Madison, WI,19XFB2F54FE054386,Honda,Civic
14450,2014,25639,Wichita, KS,19XFB2F55EE066190,Honda,Civic
15409,2015,11524,Highland Park, IL,19XFB2F51FE087393,Honda,Civic
13983,2014,20333,Torrington, CT,2HGFB2F58EH540008,Honda,Civic
13999,2014,17134,Cambridge, MA,19XFB2F53EE228561,Honda,Civic
14211,2015,19142,Chicago, IL,2HGFB2F56FH510412,Honda,Civic
15600,2016,11948,Clermont, FL,19XFC2F50GE018242,Honda,Civic
11995,2014,34666,Hackettstown, NJ,19XFB2F50EE246645,Honda,Civic
12990,2015,36413,Norwood, MA,19XFB2F54FE284834,Honda,Civic
14000,2015,20105,Riverhead, NY,19XFB2F50FE225778,Honda,Civic
13166,2014,24498,New Castle, DE,2HGFB2F56EH525961,Honda,Civic
12495,2014,35276,Hopkins, MN,2HGFB2F53EH549120,Honda,Civic
11895,2014,27075,Miami Gardens, FL,19XFB2F58EE036407,Honda,Civic
11499,2014,31854,West Park, FL,19XFB2F5XEE251836,Honda,Civic
9990,2014,50035,Ft. Lauderdale, FL,19XFB2F59EE043348,Honda,Civic
12987,2013,17481,Michigan City, IN,19XFB2F58DE083631,Honda,Civic
11999,2015,34463,West Palm Beach, FL,19XFB2F59FE004535,Honda,Civic
13294,2015,34271,Woodbridge, VA,19XFB2F57FE049036,Honda,Civic
12126,2013,24813,Chicago, IL,19XFB2F52DE072902,Honda,Civic
11627,2013,43372,Fayetteville, NC,2HGFB2F50DH599505,Honda,Civic
11042,2013,38648,Brooklyn, NY,19XFB2F58DE205629,Honda,Civic
14126,2014,9389,Chicago, IL,2HGFB2F59EH542835,Honda,Civic
12497,2015,28537,Tallmadge, OH,19XFB2F56FE241483,Honda,Civic
14240,2014,15102,Germantown, MD,19XFB2F59EE243971,Honda,Civic
16444,2016,10539,Gorham, NH,2HGFC2F50GH525101,Honda,Civic
12250,2014,31519,Eatontown, NJ,2HGFB2F58EH550991,Honda,Civic
12500,2014,35981,Pasadena, CA,19XFB2F50EE239596,Honda,Civic
11950,2015,54661,Sarasota, FL,19XFB2F54FE088375,Honda,Civic
15736,2015,2426,Limerick, PA,19XFB2F51FE249443,Honda,Civic
13200,2014,23884,Cincinnati, OH,2HGFB2F58EH541918,Honda,Civic
12563,2014,35800,Norman, OK,2HGFB2F58EH527615,Honda,Civic
12917,2013,23753,Tempe, AZ,2HGFB2F57DH510593,Honda,Civic
13950,2015,33315,Dublin, OH,19XFB2F55FE021428,Honda,Civic
11990,2015,34761,Miami, FL,19XFB2F54FE032775,Honda,Civic
10995,2014,38149,Manassas, VA,19XFB2F57EE263555,Honda,Civic
13888,2015,21737,Bristol, WI,2HGFB2F5XFH533059,Honda,Civic
13999,2015,20426,Ardmore, OK,19XFB2F80FE071633,Honda,Civic
9995,2014,50224,Charlotte, NC,19XFB2F59EE029949,Honda,Civic
10477,2015,53027,Duluth, GA,19XFB2F56FE263256,Honda,Civic
11986,2014,26266,Windsor Locks, CT,19XFB2F57EE249249,Honda,Civic
12484,2014,20269,Seffner, FL,2HGFB2F8XEH551697,Honda,Civic
12500,2015,38527,Denville, NJ,19XFB2F58FE255188,Honda,Civic
11999,2014,26140,American Fork, UT,19XFB2F57EE204411,Honda,Civic
13536,2015,40563,Madison, WI,19XFB2F52FE252688,Honda,Civic
12900,2014,31382,Pasadena, CA,19XFB2F50EE225004,Honda,Civic
12900,2016,32538,Rahway, NJ,2HGFC2F76GH564308,Honda,Civic
11999,2015,34793,Orlando, FL,19XFB2F56FE113485,Honda,Civic
